sourcemac;timestamp;x_m;y_m;z_m;eta
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086138.5;53.0933443668;54.4679248322;80.4371655903;-48.2485399141
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086188.0;-40.1931576103;76.0175551453;7.58856178593;-57.5654093211
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086287.0;70.7066140751;65.8106107272;9.31748056019;-61.4456218589
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086302.0;69.7379662901;64.936984859;13.8226832193;-55.7291551863
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086306.5;77.9341459518;63.0299407274;15.0301805021;-57.2687990293
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086311.0;79.9608915316;60.4886717664;13.8162351529;-60.1921613405
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086323.0;112.376887326;32.0521021677;8.14997430546;-50.9530204094
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086335.0;98.1330394641;36.506035039;11.5106471363;-56.4092970417
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086360.5;71.2688320016;58.3051824566;10.100027863;-54.7345973834
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086401.0;58.2538170556;37.4291012339;-0.434214960847;-55.1662023956
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086476.0;82.6924460926;28.6396964317;18.5981825415;-58.4383661318
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086488.0;98.2215553831;33.7028407702;11.9999995873;-53.7772706429
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086497.0;98.8176168091;32.3615186461;11.9999840543;-58.0089326361
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086512.0;102.347118618;23.7809650307;13.0352033387;-53.4187280151
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086518.0;101.978840109;-0.0681568470825;11.9999514678;-53.892162189
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086530.0;101.401389271;23.5628627975;11.9999631793;-56.6075457845
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086533.0;99.8905739588;12.7568877702;11.9999765116;-53.8465619034
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086537.5;93.7719614525;23.1114893351;11.999387195;-53.5668084471
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086545.0;96.337263104;23.8890280386;12.0004772372;-53.0171097331
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086554.0;107.188672031;27.6662604258;9.34525920776;-54.1475783154
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086587.0;58.9929903708;49.5311493626;23.999868355;-57.7506327691
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086591.5;66.1297590407;41.0491221003;60.0116941558;-53.6407598556
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086617.0;72.233404779;26.9013885991;24.6064012492;-58.9010641292
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086644.0;66.6125179926;12.8701338177;7.07311015349;-55.4891517425
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086653.0;67.0535029799;5.90870594012;-1.71123868554;-51.651565872
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086662.0;76.6225952712;48.8553949418;54.6976651007;-55.197436322
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086669.5;62.3352273421;38.8140694602;24.011779669;-56.2035509844
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086686.0;100.684382503;24.3929893739;9.99366232077;-59.0759352804
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086707.0;81.9505753656;4.97082931083;24.4498293965;-52.010495922
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086731.0;96.9311919155;-15.7944804489;12.0000600038;-52.4265943405
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086735.5;100.958879434;-5.84369476689;12.4159526573;-55.2378127582
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086740.0;100.467655559;-17.6344319608;12.6731305071;-59.4662271113
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086764.0;100.713605384;-24.7453679957;11.9999926002;-58.4853666507
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086773.0;76.5812211456;-60.7451581448;12.0000339833;-48.6841180876
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086780.5;84.2392054823;-41.9565812181;15.8121351749;-51.4364527917
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086785.0;90.4237308697;-46.7594064392;12.1571902091;-55.0415921626
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086788.0;78.6783703292;-26.8911746117;11.9985815113;-55.8429265769
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086821.0;83.7629179847;-41.4222691142;18.6794432135;-57.2480937924
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086830.0;81.4476267544;-49.1962489971;12.4203174236;-58.876449526
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086833.0;72.0704861905;-41.191456987;19.3874712642;-59.1350024878
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086845.0;73.8136735589;-52.095783308;17.8369348893;-59.2648567434
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086854.0;80.0138168953;-50.2593416245;12.7610927644;-56.9143959067
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086857.0;79.2619820832;-50.0574041344;17.3027607191;-59.7676986134
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086861.5;92.0631981326;-31.2849835861;24.0000053168;-56.2101340451
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086866.0;85.0416931401;-45.8385902739;27.5536820301;-60.1681377176
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086870.5;78.2557906167;-51.2424241357;15.6980708431;-58.6752779247
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086878.0;63.1324232482;-51.4835544627;6.89514643801;-56.9189346963
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086882.5;77.2103422646;-49.3018582628;19.7380993941;-57.1618748927
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086887.0;71.4374761882;-50.4079270472;13.6018083976;-58.0940764991
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086890.0;75.7614727369;-36.7204104735;24.5428497517;-58.8187206373
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086894.5;78.2937964106;-50.0685027298;18.3495753578;-58.0829742381
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086899.0;78.5449020149;-50.2809877697;17.872234118;-56.3567116832
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086902.0;78.0222219038;-51.4504531494;16.6013043127;-56.9549639289
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086911.0;75.3725240617;-43.6653499001;19.600038965;-58.6173349283
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086914.0;76.8812891806;-51.3032742866;18.4267019679;-60.8115247967
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086918.5;78.1380132943;-51.4292300993;16.9058349457;-59.2318947462
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086923.0;76.6438875782;-52.0562167022;17.8399887413;-59.722649176
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086927.5;76.6097619241;-52.3410760799;16.5368646565;-59.5616172304
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086932.0;76.2118414254;-43.2740186283;31.5030070057;-57.6605628697
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086935.0;74.6450746976;-51.9582849262;11.4988876592;-57.9026030414
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086939.5;71.957563202;-47.936685159;16.8371988974;-58.4913944832
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086947.0;75.4460880299;-49.6361451095;21.7891748189;-56.6043828182
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086951.5;78.2267556508;-50.628269239;17.7978152342;-58.2977615252
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086956.0;79.570915294;-38.7750283448;14.8538723603;-54.934344544
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086959.0;84.0449861468;-39.4069720562;19.403427549;-58.2716876861
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086972.5;73.5243178097;-25.6093058055;33.7098549845;-55.1020887848
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086975.5;78.5867267749;-50.5079591476;17.5451551678;-62.8788111278
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086980.0;84.5845503143;-39.5888818009;10.1281231303;-57.8087312525
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086984.5;77.8597327401;-51.2846482767;16.9776231424;-60.6918266486
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086992.0;81.9807567685;-48.6481358997;10.9510876864;-58.8607496224
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086996.5;77.8094807328;-51.2577928424;17.4796487386;-62.1218200567
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087004.0;77.4479062108;-49.9482952935;18.6787375248;-58.9625163276
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087008.5;78.7375017897;-50.3861402211;17.524643884;-60.7669310798
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087040.0;68.754102247;-65.366072914;12.0000020684;-59.4836537246
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087049.0;71.1254586134;-8.66065516086;24.7778219668;-46.6883843383
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087061.0;76.4466623782;-70.0465334801;11.9970314871;-56.8933459398
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087082.0;55.3268236052;-75.7051180287;18.833110316;-54.0606595332
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087089.5;28.6481824624;-68.5047349137;11.4829529507;-57.063764259
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087094.0;36.3313469691;-76.1539920838;16.8454968772;-56.8252909262
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087097.0;41.3157071953;-73.9847907145;5.53669366285;-49.4637772511
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087101.5;21.3894036966;-83.9282487327;24.3422428785;-48.1577223034
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087106.0;21.658723568;-73.3262270908;12.0003949661;-55.1915292979
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087115.0;11.9782858935;-59.4227795094;17.3051217228;-52.8978966861
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087118.0;22.7302588234;-81.841858518;15.1213554057;-51.8044110172
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087122.5;10.0131426062;-58.8843981411;12.0012877252;-51.474093361
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087127.0;0.250079057124;-72.4342708369;11.9990054542;-55.8811073098
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087130.0;-4.85763453142;-69.1658502252;12.0000950729;-53.7673115705
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087139.0;-21.7867693713;-89.9178830178;-9.85528180899;-49.3580038165
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087142.0;-43.7989199378;-121.910078139;12.0032256882;-47.0568271763
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087146.5;-35.3081141211;-49.3673630713;11.9991303531;-52.4716319853
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087151.0;-22.8658144911;-70.363075389;11.9996642339;-49.1619955001
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087154.0;-25.8527353683;-74.3949038377;11.998299979;-52.947354332
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087170.5;-49.7196735393;-71.2332575518;12.1812895168;-54.753333021
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087175.0;-50.9803777423;-70.9553811425;11.8032370575;-55.0938312754
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087190.0;-71.8471997022;-64.7072716288;12.3796514879;-59.2876647615
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087203.5;-77.3532679713;-27.5630720015;12.8619210588;-56.0715940727
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087208.0;-79.4916940529;-74.9523039085;62.9173215454;-53.4040407811
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087211.0;-83.1740223549;-46.9511136269;7.12218836888;-58.6185079007
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087215.5;-76.1649765591;-76.1414580498;13.9444107904;-55.5725770606
