sourcemac;timestamp;x_m;y_m;z_m;eta
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086138.5;45.0052531593;49.6445350615;110.118762336;-29.4831228069
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086188.0;-40.7688738712;78.996119386;5.65480004074;-46.5308662846
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086287.0;69.3332165711;65.8382380262;7.23037636336;-51.7291777155
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086302.0;68.8518622829;63.1232469747;12.5397938526;-46.1751158642
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086306.5;77.3755018466;64.008891236;15.1754891091;-48.7936306982
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086311.0;79.6122751324;61.2018252519;12.6404992183;-52.1299073013
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086323.0;128.098547899;19.0697544112;7.75867914653;-33.1473855908
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086335.0;103.394956451;34.9964570292;9.41848824832;-43.1914284133
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086360.5;68.7991805017;63.4824461827;7.97731011381;-40.2380882046
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086401.0;57.0651474239;40.4972932118;-7.80116516355;-40.6095600311
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086476.0;79.209975658;25.0603969132;19.8564256357;-45.8521609596
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086488.0;95.2412420544;32.2270854217;7.81463749459;-42.4697399545
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086497.0;103.295139268;36.6201591982;11.9994858206;-44.6794379501
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086512.0;106.093380982;23.5243571028;15.8889600176;-41.6587912725
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086518.0;102.032502278;2.3162323908;12.0000304123;-42.6460812375
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086530.0;111.634186644;21.4616499997;12.0004286246;-42.2983571168
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086533.0;91.9533934238;13.0189220716;12.0000393047;-40.9100267731
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086537.5;86.2079645581;22.1604249534;11.9994634972;-39.9511212794
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086545.0;88.2585433756;23.4016270555;12.0000356586;-39.3581889978
