sourcemac;timestamp;x_m;y_m;z_m;eta
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086113;-26.2843567811;53.2884976564;33.5913921141;-59.4621968512
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086233;95.5320899948;89.4262962263;67.9470062344;-52.6382112623
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086353;-3792.22599556;-1912.37557452;-23755.0709598;-27.4015978231
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086473;82.0050747099;17.4943164026;18.9775493311;-60.8380875123
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086593;45.8258437168;-12.7750562312;-50.8593025398;-54.4798496696
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086713;156.733880586;107.82790819;-10.5733064763;-52.005144296
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086833;97.9381592493;-63.1029283908;27.9709261391;-60.6036065202
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086953;111.737119624;-78.1877433356;-41.4378494993;-54.17896834
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087073;-31.0312736473;-78.1426760618;65.8743855584;-56.0156685408
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087193;353.704708864;361.638415125;-203.735947008;-45.3418078565
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087313;-104.248512088;-166.177852655;8.63595489092;-51.7376733236
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087433;-50.319592696;65.3837431333;68.3918576998;-55.7746267841
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087553;-76.9779087812;58.6656822569;-16.6065751741;-56.0367026489
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087673;-13.5583427791;125.062234144;9.33232553586;-59.1039806494
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087793;-22.7251928666;56.8344257195;8.3519973334;-61.5171211852
