sourcemac;timestamp;x_m;y_m;z_m;eta
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086113;-24.5162573217;59.4315752725;21.6725829917;-68.382546263
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086233;87.5479034861;69.0996796642;36.8882556649;-63.8786537955
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086353;-2480.51610552;-3259.69862695;-14188.8339475;-50.8064646335
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086473;89.3086490631;25.0996158776;17.4693602068;-69.1972499405
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086593;54.1727473871;-13.109091111;-16.5504090068;-65.3340162131
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086713;133.827002656;49.380993563;-4.64643163811;-64.6317735697
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086833;90.8095050314;-55.9172534184;20.872952117;-69.8541652788
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086953;99.9371005813;-69.6928369543;-11.1266309891;-65.1874682916
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087073;-32.6769752735;-74.3379519379;43.1171689689;-66.2051491095
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087193;225.221727737;221.650940694;-56.4442558985;-60.6749166675
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087313;-92.6039390724;-87.394177354;33.6229155406;-65.0229060047
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087433;-51.749360875;57.9177096225;18.7260910894;-67.743350853
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087553;-66.8337902985;58.7457858487;5.05209409941;-66.4034309372
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087673;-16.840164554;107.655637527;11.3162477398;-68.899251784
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087793;-21.3139648819;57.3088984048;8.29812214679;-68.5039429704
