sourcemac;timestamp;x_m;y_m;z_m;eta
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086138.5;52.1337859714;52.8322641673;89.3273626892;-43.8192652273
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086188.0;-40.5026815882;76.9131957968;6.98150944566;-54.9251354374
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086287.0;70.4015290812;65.7974694274;8.71092309166;-59.1583411572
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086302.0;69.508591897;64.4654560709;13.4828629466;-53.5042145662
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086306.5;77.7159778337;63.2913052159;15.0492551298;-55.321311042
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086311.0;79.8748194888;60.7081348679;13.5116848312;-58.2836303153
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086323.0;115.995068796;29.0186873405;7.969630764;-46.9253737818
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086335.0;98.897346326;35.637724373;11.324769192;-53.4675373721
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086360.5;70.632814925;59.5127686246;9.63165519661;-51.4090018989
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086401.0;57.9120719532;38.2307539434;-2.56115536549;-51.7815945058
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086476.0;81.405001391;27.7497878546;18.8718284484;-55.4340053949
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086488.0;98.0780280112;33.8632229706;12.0000016254;-51.341191964
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086497.0;98.5336639785;33.374557652;11.9999993506;-54.9497814233
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086512.0;102.750339084;23.9061247065;13.3551582892;-51.1919232847
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086518.0;101.998296017;0.719977831328;12.0001381378;-51.2143556542
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086530.0;104.886023709;23.4399053053;11.9993185425;-53.3738192245
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086533.0;97.323189832;12.8335632572;11.9997689147;-50.8701060045
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086537.5;91.7130402618;22.7726717145;11.9993479368;-50.4285459305
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086545.0;94.0245369047;23.6279120655;11.9998669536;-49.8777107775
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086554.0;109.357832143;28.2415165936;8.43450152068;-50.8122580525
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086587.0;58.308824556;50.9938295028;24.0003099129;-54.6222072841
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086591.5;67.4586414213;38.0699593998;68.2222936091;-49.3422695734
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086617.0;72.5525610807;26.4301811645;24.669013678;-56.2142393317
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086644.0;67.3406227826;12.3687389414;6.16336053863;-52.3057374737
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086653.0;65.7642691998;4.76236295569;-3.63249127198;-47.9855706366
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086662.0;77.313873205;49.7617224791;58.7063516626;-51.338357454
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086669.5;62.8263322284;39.7337621008;24.0419691609;-53.4399807539
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086686.0;100.689559292;23.7547758461;8.62580947126;-56.1777009393
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086707.0;80.0592775646;4.89202799879;25.6561757993;-48.5833843101
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086731.0;95.8048327387;-15.9260222705;12.0000879317;-49.675502626
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086735.5;100.532146475;-5.88347570212;12.6311523526;-52.5525196811
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086740.0;99.8418016619;-17.8842104576;12.9687435328;-56.7014823593
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086764.0;100.838374289;-24.1885803576;11.9999984645;-56.1101897621
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086773.0;72.8360912874;-63.1664951779;11.999951994;-44.7034699091
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086780.5;82.2445155376;-41.0877913469;16.7012797669;-48.117504127
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086785.0;90.6141236264;-46.4327715749;12.1748009357;-52.7915713388
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086788.0;77.2403397086;-26.0805398194;11.9985331887;-52.6830015492
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086821.0;83.9128314907;-40.2297010681;18.8503062589;-54.4326833112
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086830.0;80.6612718545;-49.5957102662;11.0949732336;-55.8809125673
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086833.0;71.6962890508;-47.2270065797;32.5245747763;-54.5699247302
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086845.0;72.9608347468;-52.2047987711;17.7266768479;-56.5783910556
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086854.0;80.1408618138;-50.0357189703;11.1050626865;-53.8223455378
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086857.0;79.5295367919;-49.9141177915;17.0523786153;-57.7411377301
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086861.5;95.4198782947;-28.2524500431;23.9999995758;-52.1602092845
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086866.0;86.0785406494;-46.7068543728;28.7940284116;-57.1313169969
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086870.5;78.4455491752;-51.2501316509;14.7729353223;-55.869173929
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086878.0;63.1467677309;-51.2557964696;6.21392191048;-54.0634976471
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086882.5;76.4315366395;-49.1578528613;20.2730606536;-54.6807241504
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086887.0;70.9111224227;-49.916711098;12.6193583418;-55.4032735423
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086890.0;75.4282031943;-35.788679034;24.4675691888;-56.0871753966
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086894.5;78.5276204819;-49.7185017652;18.3752923561;-55.8655675665
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086899.0;78.7437477515;-50.099558471;17.8816290307;-54.4739052648
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086902.0;77.808108605;-51.8980205997;15.9757414162;-54.2612726121
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086911.0;74.1994625969;-43.4882147098;18.1830440369;-56.0138830776
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086914.0;76.6819782456;-51.384198993;18.5359139279;-59.0731290709
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086918.5;78.0267399724;-51.86513029;16.4603704022;-56.8404466322
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086923.0;76.4776917352;-52.7946249382;17.0750184795;-57.2593589808
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086927.5;77.2842544448;-52.1369214087;15.2022829572;-56.572746609
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086932.0;83.7339325431;-41.7496450164;29.3958871399;-53.2306260621
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086935.0;73.6597140823;-51.0300156456;10.1625539483;-55.1161164266
