sourcemac;timestamp;x_m;y_m;z_m;eta
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086138.5;52.7423140113;53.601484913;85.0483097472;-46.0332483199
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086188.0;-40.367038299;76.4806223989;7.26701008882;-56.2407678781
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086287.0;70.558143883;65.8020235802;9.00557296191;-60.3028166058
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086302.0;69.6212412586;64.6982949442;13.6498001369;-54.6179578121
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086306.5;77.8161152646;63.1680893122;15.0387775624;-56.2951682098
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086311.0;79.9181829858;60.6024134589;13.660575625;-59.2358716318
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086323.0;114.179739511;30.5416049732;8.05207992904;-48.9536114594
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086335.0;98.5026394024;36.0786047711;11.422980964;-54.9586346117
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086360.5;70.9511350614;58.8909681682;9.87681350155;-53.0820768883
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086401.0;58.0771683361;37.8355960906;-1.53773413052;-53.4777710902
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086476.0;82.0517185294;28.1921741604;18.7323870808;-56.9517886995
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086488.0;98.1649647726;33.8177144811;12.0000005003;-52.5779229778
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086497.0;98.698644046;32.8149567045;11.9999673279;-56.5299068986
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086512.0;102.459335302;23.8515097484;13.1290042618;-52.3661153244
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086518.0;101.989453438;0.350534624435;11.9999946201;-52.5496785851
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086530.0;103.16102603;23.5082310513;12.0004354145;-55.0451888721
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086533.0;98.5213706502;12.7708084868;11.9998898758;-52.3702640458
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086537.5;92.7068080238;22.930384311;12.000468505;-52.0024228518
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086545.0;95.1113122973;23.7392841437;11.9996641919;-51.4534142834
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086554.0;108.296943744;27.9682019368;8.88212460266;-52.4869771422
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086587.0;58.6310784895;50.2940641592;24.0001541955;-56.1882515423
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086591.5;66.8211644704;39.5224949534;64.2817700665;-51.4983745413
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086617.0;72.3898876892;26.6913525473;24.6224135701;-57.570390724
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086644.0;66.9976985467;12.602851396;6.597229655;-53.8982929101
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086653.0;66.3717196295;5.32067038724;-2.69810452885;-49.8220526261
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086662.0;76.9773181397;49.3156562846;56.7348922912;-53.2768891369
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086669.5;62.6102074037;39.2418689177;24.0201058887;-54.848399713
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086686.0;100.721791612;23.9919724222;9.48407961565;-57.6461630603
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086707.0;80.9890332319;4.9215741859;25.0620456907;-50.304290899
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086731.0;96.3606711754;-15.8694048715;12.0000477502;-51.0572092887
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086735.5;100.753928898;-5.86077804402;12.5194245089;-53.8993474328
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086740.0;100.163040255;-17.7524261683;12.8177479701;-58.0929901289
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086764.0;100.772728307;-24.4856420683;11.9999996877;-57.3212316549
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086773.0;74.7321847907;-61.9884394436;11.9991769097;-46.704027757
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086780.5;83.2100816405;-41.5159459761;16.2749145386;-49.7800506372
