sourcemac;timestamp;x_m;y_m;z_m;eta
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086138.5;51.7580929538;52.4824170276;91.3465932745;-42.712595128
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086188.0;-40.5572979143;77.1175706636;6.85008139314;-54.270383443
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086287.0;70.3209829067;65.7968797206;8.57041236619;-58.585917996
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086302.0;69.4536594681;64.351447625;13.4016449595;-52.946172823
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086306.5;77.671801382;63.3489929246;15.055288232;-54.8333768018
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086311.0;79.8534117858;60.7576887982;13.4391265276;-57.8084718841
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086323.0;116.907467046;28.2537507882;7.9346923586;-45.9010271637
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086335.0;99.0949214227;35.3979749043;11.2779902493;-52.7055690934
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086360.5;70.475525184;59.8303480807;9.50462108297;-50.5661270411
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086401.0;57.8341426995;38.4236993323;-3.04554099463;-50.9309320754
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086476.0;81.0785605452;27.5337395198;18.9431807112;-54.6644725954
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086488.0;98.0014615688;33.7864320758;11.9999998841;-50.7027850218
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086497.0;98.441467954;33.6767348067;12.0000435525;-54.1407660381
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086512.0;102.97604836;23.9275097273;13.528312567;-50.5466622216
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086518.0;102.002539099;0.888405027371;11.9999936297;-50.5491252766
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086530.0;105.583330672;23.3525845837;11.999662596;-52.5338223398
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086533.0;96.7904512438;12.8664887633;11.999673263;-50.1150641591
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086537.5;91.2371395367;22.7016455483;11.9995008102;-49.6379347926
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086545.0;93.5148063537;23.5828929238;11.9996051754;-49.0855880746
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086554.0;109.873165697;28.3696148934;8.21512792274;-49.9698335134
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086587.0;58.1606163339;51.3230103902;23.9996422795;-53.8378858932
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086591.5;67.7623709571;37.3660408423;70.1007499652;-48.2583954204
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086617.0;72.6360657517;26.2808832874;24.7103050328;-55.5260242927
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086644.0;67.4983766027;12.2620506616;5.96072000773;-51.5089783383
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086653.0;65.4841484288;4.49246900878;-4.08115834525;-47.064772094
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086662.0;77.4761891948;49.9800034244;59.6701682144;-50.362641914
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086669.5;62.9087446842;40.0177132833;24.0600545478;-52.7099227251
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086686.0;100.652054088;23.6876583373;8.11463156016;-55.4264845137
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086707.0;79.6072584911;4.8829534855;25.9469334384;-47.7179470436
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086731.0;95.5305108602;-15.9486246547;11.9997603061;-48.9797947785
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086735.5;100.415936449;-5.89792576483;12.6895983939;-51.8764181203
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086740.0;99.6758338492;-17.9536040487;13.0462379128;-55.9996721669
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086764.0;100.873450956;-24.0234677719;12.0000068177;-55.4862844069
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086773.0;71.8711555789;-63.7260345188;11.9999514618;-43.6964719725
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086780.5;81.783911927;-40.8768552207;16.9027983759;-47.2842901735
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086785.0;90.6239072479;-46.3430834087;12.1971038535;-52.2095626079
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086788.0;76.9078468334;-25.9015118133;12.0047329958;-51.8890477221
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086821.0;83.9406651174;-39.9472885471;18.889087449;-53.7272527244
