sourcemac;timestamp;x_m;y_m;z_m;eta
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086128;-20.5429975285;116.484333287;-22.4755859372;-36.603404327
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086143;45.6844279823;34.9136172121;49.7475142564;-33.6029540093
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086158;-21.6625221661;78.3329991364;19.5657602301;-46.7853094077
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086173;-36.9126457982;90.9312868354;-27.0698108767;-39.354585758
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086188;-41.6072345554;87.4679617909;9.35319179359;-47.7814275626
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086203;-16.0770650747;62.0304286162;-0.140611093653;-44.1759931554
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086218;-36.8004566634;57.2685545879;44.9201418615;-37.5579658231
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086233;1.4820629429;79.5200747808;9.43146176198;-42.9268482878
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086248;27.2176539749;83.8914819187;12.5058948994;-45.7138437964
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086278;65.3359758572;61.0810862303;3.30101464854;-48.1985351352
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086293;84.9766950976;71.9799955439;20.4756777019;-44.8437195526
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086308;85.5508408227;67.1627064063;38.1900814248;-40.7301684203
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086323;124.122923486;85.2812271933;-44.0945245344;-29.7705331626
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086338;53.5061710577;72.531426953;12.0005169623;-34.2573355767
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086353;56.747437162;58.5612426302;-1.61704615803;-39.5192153888
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086368;82.3531954191;20.3025213105;31.7586924001;-46.7503673364
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086383;68.1938549234;32.5793554137;27.0879606985;-52.8541057839
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086398;75.9387790388;0.457534569804;116.269297684;-31.0756559589
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086413;55.7848916473;48.079111208;13.6881341786;-45.310483814
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086443;84.9055561384;-1.8342528215;20.3154907463;-40.8583916285
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086458;72.9721051009;39.3484606022;32.1954211299;-47.3868208748
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086473;89.4869785776;45.521838352;3.9228016393;-44.6191722293
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086488;106.206700126;49.4386363161;12.0009907158;-41.901203631
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086503;115.883319044;37.8411707466;24.3813333762;-37.4718868142
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086518;86.8448876633;12.900165433;11.9987047288;-42.928408202
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086533;121.303152431;23.0612072504;11.9999734163;-41.5733178456
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086548;156.221538385;31.3643921862;-16.5124040744;-33.0651223629
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086563;66.1597176798;54.0153962808;-23.9281664049;-37.3546023948
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086578;69.0459453703;36.8881199176;63.437061621;-39.7884556082
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086593;89.079687125;55.8226961016;56.6388485047;-40.2270987795
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086608;69.8262916949;0.101904827784;2.94628465368;-39.2298277317
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086623;27.3177150706;1.68701499001;-27.0817659017;-33.288653454
