sourcemac;timestamp;x_m;y_m;z_m;eta
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086128;-20.6165674009;99.3881412702;-2.87311612736;-60.2889796712
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086143;16.1863608541;53.8689224415;24.5987571013;-60.0976190886
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086158;-23.3142526828;75.4416219275;19.2101865311;-62.5150290615
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086173;-40.3334916811;94.1395120904;-14.3144056341;-60.1881060744
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086188;-39.6897831738;89.0860089999;11.9353970378;-63.053997764
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086203;-12.0942867111;68.2814549692;5.97054836135;-62.2051311858
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086218;-26.909849912;68.3334550184;22.5596395173;-61.1811812223
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086233;9.66340496993;78.2621499185;11.2121738072;-61.6686562676
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086248;23.4107460735;81.445271827;12.5352363214;-61.0734881734
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086278;68.2655387026;61.8883845602;4.70912059406;-62.7109681313
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086293;78.3336504163;65.1430663132;19.1665443259;-62.8602180408
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086308;78.1985408976;62.6906939837;20.1188368232;-63.8606966213
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086323;113.557975621;77.7161514298;-22.2937106625;-54.32738904
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086338;82.7049459251;57.0640856248;11.9999818823;-59.1398939274
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086353;57.4346193826;53.7404750224;12.9014616582;-60.1314544559
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086368;79.5373247361;23.8675713988;22.2340387362;-64.7419090266
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086383;65.8186760752;32.6497578249;23.9999111679;-66.8781451149
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086398;68.0272966954;24.2910541853;68.9910621972;-58.4972347915
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086413;58.5641385131;41.3118872608;23.0952756951;-64.1896690206
