sourcemac;timestamp;x_m;y_m;z_m;eta
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086113;-14.0631911683;90.9628187969;11.7927972705;-70.2775828498
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086143;-7.97920876932;63.5326396565;24.4421255692;-68.7334822149
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086173;-44.9364470717;82.0487560618;12.1133181822;-69.6665218778
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086203;-26.9230969796;63.1446518861;11.9904619945;-69.0150005223
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086233;12.920521658;88.9563297076;9.48628234931;-67.6540218072
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086263;71.0452661071;64.3387068898;8.63090509505;-69.2150425531
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086293;76.7193703357;63.563095247;18.3019156557;-69.6930217821
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086323;73.1238370933;70.6956285913;5.1824717391;-66.5620967283
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086353;60.6654534813;49.5960333469;22.2119324549;-68.6775752729
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086383;65.1917125945;26.4257378753;-16.7271170742;-68.2285443868
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086413;63.2656271886;32.6798143883;21.165649592;-72.0176345309
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086443;89.9100112598;19.4194787345;19.3794771539;-69.7119370163
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086473;90.972786511;38.9965277714;13.1890514222;-69.3958755958
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086503;100.144621529;22.3148995528;11.2343254391;-68.5859811117
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086533;104.972827466;31.437719025;11.7798418696;-69.7984532827
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086563;61.6325238279;34.4750326564;18.3862254902;-71.1062067369
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086593;61.3729127962;27.5582026338;23.4133187347;-70.9773416144
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086623;49.1921167683;17.878430575;-11.2454467808;-67.4506821563
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086653;58.7135036919;33.0601728665;23.9586765744;-69.1585612067
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086683;38.841599111;15.0974316651;-13.4999900048;-66.2879929464
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086713;92.9889355508;-11.7014179247;34.1522386158;-66.7791031311
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086743;97.4252011175;-20.8728678668;14.0861492549;-69.2119851516
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086773;98.3064003666;-59.9814486297;15.2570077619;-69.8755696237
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086803;83.3194889676;-38.6636677646;17.3455364548;-71.0736349907
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086833;95.3103152247;-44.0319284405;1.06996880495;-69.971106278
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086863;77.541186622;-51.0396038867;18.0076681757;-72.1688856276
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086893;77.5550077643;-51.0510151324;18.000877619;-71.1852985443
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086923;77.2079021701;-51.1903280648;18.1677048003;-70.262460454
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086953;89.6378510387;-55.5764266349;4.28186455878;-68.8608625525
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086983;98.1221620452;-53.6423516916;-13.7897314536;-68.7296774176
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087013;86.9545827122;-59.7068941834;21.6734315941;-68.2116268705
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087043;91.5919457715;-39.8505224795;1.92411738116;-66.4321373417
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087073;41.545165318;-72.8165783673;12.838239455;-69.959238685
