sourcemac;timestamp;x_m;y_m;z_m;eta
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086113;-18.7833173655;93.3793419656;11.9988411298;-75.7565189506
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086143;-18.7824214517;64.4987594967;15.1484318363;-74.3899568951
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086173;-37.6936068265;73.3542383831;14.8479991072;-75.5666511091
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086203;-35.4495678348;69.8855414449;12.0236736931;-74.4487083164
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086233;20.2833112089;97.440862805;11.9619345709;-73.0499627754
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086263;71.2318516925;66.2194861032;11.9932436187;-74.1487492087
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086293;76.4030427287;63.5939284604;18.0000347575;-74.379628165
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086323;71.2319442147;66.2378541572;11.9888057753;-72.9345695632
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086353;58.5000312697;41.7716432933;23.9981266591;-74.8618535798
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086383;65.9830335359;25.9221676195;-0.190486380775;-75.1223859764
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086413;58.6267350373;32.5896875079;23.9802496359;-77.1593759845
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086443;92.6824460433;27.813144937;18.0111583069;-75.7947676476
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086473;95.104540495;40.7984093138;12.0140254151;-73.6833982206
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086503;101.786514881;18.6132947271;11.9957694718;-74.0095683289
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086533;99.443780966;30.12168989;11.9986092339;-75.7175795088
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086563;58.473389794;32.7599342412;23.977852276;-76.5951453569
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086593;58.5503272832;32.5304341845;23.9965730201;-76.793950146
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086623;56.9702125274;30.5808995822;22.4276596096;-74.9227438968
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086653;58.5280291803;32.57803539;23.9999911341;-74.6989173965
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086683;55.0259121577;39.636126243;-10.4593680568;-73.8581668221
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086713;99.5501944074;-29.15041227;12.0019049354;-74.0279128938
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086743;101.783251474;-17.6939980709;12.0093706373;-74.5962579367
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086773;88.336574343;-49.8962223815;12.0644004419;-76.0721267132
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086803;83.5517877857;-43.9778526694;19.460758078;-76.1222058651
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086833;88.9317238074;-49.2830438742;11.9163908642;-76.4618999714
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086863;77.5460014909;-51.0720095129;17.9999967885;-73.6649024887
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086893;77.5460065146;-51.0719948741;17.9999935379;-72.4776390896
