sourcemac;timestamp;x_m;y_m;z_m;eta
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086138.5;34.7456321505;66.240399426;31.1383945109;-66.8526423076
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086188.0;-37.6012711165;72.7121982939;11.6740868739;-68.8922405777
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086287.0;71.3293534559;66.122128348;12.1653515624;-70.7291379059
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086302.0;71.1523143786;66.1130937074;14.9613859336;-65.3318072871
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086306.5;79.7316779479;60.5696609642;15.0005500053;-66.0281364837
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086311.0;79.8880298014;60.2777984549;14.9797288101;-68.7136038315
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086323.0;97.9111971276;41.7034732651;10.4382506019;-66.2817750506
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086335.0;95.4188770377;40.4192712828;11.9553748962;-68.0704993042
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086360.5;74.3898531753;56.7101761305;10.1882447828;-67.9334352652
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086401.0;60.9313786263;33.4851574791;14.7397906606;-69.0595895682
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086476.0;87.3381589122;31.17782814;17.999934143;-69.1121322347
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086488.0;99.2825451724;30.7008670509;11.9999966836;-64.116838316
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086497.0;99.4905555624;30.0599668011;11.9999999148;-68.5419173661
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086512.0;101.995183084;21.7616309787;12.5025532465;-62.0456539746
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086518.0;101.791981831;-5.2771922796;12.0000017349;-65.6990965045
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086530.0;100.873206616;24.1128528329;12.000005437;-66.18387845
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086533.0;101.856800459;16.8359907342;11.9999446563;-65.9054777388
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086537.5;100.426078251;26.0670523503;12.0000057153;-65.2738082603
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086545.0;100.38498643;26.2668411397;12.0000043367;-63.7417096666
