sourcemac;timestamp;x_m;y_m;z_m;eta
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086138.5;39.2734268052;48.5967008331;119.231654385;-19.6173411329
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086188.0;-40.6292603671;79.8774929383;5.00742260856;-40.8128506615
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086287.0;68.663697054;65.8797210598;6.56085416079;-46.6044542683
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086302.0;68.4658295478;62.3615279592;12.0177734199;-41.0042702591
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086306.5;77.2551789178;64.5851252004;15.1992163823;-43.8689645832
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086311.0;79.4520014265;61.404640171;12.1244535372;-47.8719629303
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086323.0;136.734955162;12.2678477933;7.9153848301;-23.1165125265
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086335.0;107.536299487;36.8423494625;7.13776830891;-35.388112626
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086360.5;67.8129389838;65.8029601304;6.95355105889;-32.3379818765
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086401.0;56.6266992273;41.8227882191;-10.4768417847;-32.7614958069
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086476.0;79.0999928942;23.4939784989;20.4203376391;-39.4722611178
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086488.0;106.385432087;36.1454055223;11.9997121233;-34.827404357
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086497.0;106.958089321;39.0981780321;12.0010909646;-36.6835767418
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086512.0;107.890668658;23.092697657;17.2811979198;-34.7650065452
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086518.0;102.045536979;2.95332513383;11.9999818661;-36.7763217302
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086530.0;115.00665347;20.0158357547;12.0002957848;-34.5361827541
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086533.0;89.1211303885;12.9138673265;11.9996447322;-33.8518945496
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086537.5;82.9391248481;22.0084661112;11.9996461908;-32.4465642116
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086545.0;111.23131119;29.005506769;-1.83875338192;-30.3758736651
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086554.0;119.156872009;30.6346210578;4.03463363365;-31.591604181
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086587.0;56.216454823;56.2606801574;23.9999869005;-37.1943385422
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086591.5;73.1138173111;24.4838480337;103.235660567;-24.5795455985
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086617.0;74.7070114812;20.7573149253;31.9430142677;-38.7142586382
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086644.0;69.7029172844;11.1940560419;3.56652038297;-34.8846807891
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086653.0;61.626487426;-0.136787356365;-11.79092859;-27.3762697634
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086662.0;80.3192197318;54.0821734557;77.6992813433;-29.0376078479
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086669.5;60.6306275117;48.3379464008;33.1320695656;-34.2134327892
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086686.0;99.7404327461;22.7994192497;0.660597440003;-39.1289612279
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086707.0;71.3746513657;5.21109457439;31.5616460408;-28.8550501611
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086731.0;90.23561958;-15.9408386234;12.0000539232;-33.7030474816
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086735.5;97.7028031182;-6.49415173777;14.0254709686;-37.4790163015
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086740.0;96.0845000127;-19.5842066988;14.63573027;-40.8286372401
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086764.0;106.710012216;-24.2160683581;12.0031954921;-41.5858285882
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086773.0;50.9327952492;-70.8955446119;12.0015138987;-21.8481447095
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086780.5;74.678046819;-36.7889838315;19.8807893199;-29.6205928746
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086785.0;82.3755592175;-44.2057418627;15.870244221;-34.9945833933
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086788.0;71.5593486725;-23.3062024639;11.9925560204;-34.9248317405
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086821.0;83.8777315997;-35.469605537;19.4796741178;-38.9629170091
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086830.0;76.4032735447;-50.4298596531;5.82535288594;-39.2042066668
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086833.0;75.5112815025;-49.3093430394;46.1636636942;-34.9659508286
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086845.0;70.3174498622;-51.8049997832;12.1707106874;-40.7021550595
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086854.0;80.1597400754;-46.81862309;4.37468433699;-36.6033123002
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086857.0;80.8299052301;-49.4538731698;12.4415984604;-42.2354101224
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086861.5;115.748775689;-11.0940590726;23.9988487578;-28.1769432253
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086866.0;92.1692866628;-51.4860463473;34.7475121063;-38.6638963131
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086870.5;78.5498815667;-50.614159743;9.27702918352;-39.5084898848
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086878.0;62.4908811396;-49.169035827;-0.203254448923;-36.8347897516
