sourcemac;timestamp;x_m;y_m;z_m;eta
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086138.5;36.8354777155;48.3036815002;122.348450057;-15.2459988725
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086188.0;-40.5269389861;80.1721354292;4.75607720431;-38.2853562205
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086287.0;68.3984266505;65.8895542179;6.32470180553;-44.3248838191
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086302.0;68.3103541802;62.0608344027;11.814163633;-38.6828427048
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086306.5;77.1025517011;64.7908764701;15.0837008283;-41.6099844779
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086311.0;79.3855016643;61.4714662143;11.917501093;-45.975857993
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086323.0;140.62402325;9.28169652341;8.0577386619;-18.5521939541
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086335.0;109.079157805;37.5258931488;6.25072852615;-31.8577071434
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086360.5;67.4363636262;66.7226782728;6.53770888664;-28.7996528961
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086401.0;56.4576986281;42.3600331698;-11.4999311776;-29.250641777
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086476.0;79.1151705049;22.9170410392;20.5394661566;-36.6386693781
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086488.0;107.507060569;36.5649719317;12.0002086092;-31.6021045925
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086497.0;108.516794079;40.4306198956;12.0024001304;-32.8998724006
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086512.0;108.68414023;23.0260853405;17.928064911;-31.6255413808
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086518.0;102.060113817;3.16879775779;12.0000073296;-34.1755078956
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086530.0;116.323532202;19.5198716182;11.9992062568;-31.093273441
