sourcemac;timestamp;x_m;y_m;z_m;eta
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086138.5;52.9523931942;54.0218790755;82.7849007461;-47.140827004
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086188.0;-40.2854834128;76.2524916854;7.4227657722;-56.9017092702
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086287.0;70.6333590957;65.80594813;9.15955290377;-60.8746277988
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086302.0;69.6790129777;64.8169042429;13.7355968936;-55.1738405725
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086306.5;77.8726968735;63.1011933507;15.0342679725;-56.7818010056
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086311.0;79.9396529981;60.546358561;13.7373713958;-59.7134111487
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086323.0;113.277113296;31.2996146418;8.09906407193;-49.9570459904
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086335.0;98.3137565313;36.2917311103;11.4687999101;-55.6886267636
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086360.5;71.1104318639;58.5915516681;9.99136278564;-53.9111545821
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086401.0;58.1641243648;37.6304286874;-0.997587494171;-54.3229310069
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086476.0;82.3714745305;28.4159505372;18.664522515;-57.6987071271
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086488.0;98.1934635084;33.765143668;12.0000002173;-53.1805753128
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086497.0;98.7617931998;32.5768742776;12.0000015688;-57.2814725773
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086512.0;102.385833556;23.8184682398;13.0693187772;-52.9040509358
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086518.0;101.984713882;0.147765701703;12.0000107388;-53.2198353171
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086530.0;101.969009399;23.442109899;12.0000922869;-55.8597378265
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086533.0;99.195872812;12.7522447819;11.9997764631;-53.1125588926
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086537.5;93.2290004716;23.0177446521;12.0006108823;-52.7857963604
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086545.0;95.7012518867;23.8082160036;12.0006400872;-52.2368574548
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086554.0;107.74962664;27.8215664085;9.1114502309;-53.3190331839
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086587.0;58.8066431423;49.9211758613;23.9998048526;-56.9699179048
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086591.5;66.4835919947;40.2750889023;62.1963696152;-52.5710687153
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086617.0;72.3107969688;26.8031429032;24.6110551912;-58.238932386
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086644.0;66.8109143478;12.7331390433;6.8291334329;-54.6940478045
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086653.0;66.7018689219;5.61285339043;-2.2131922217;-50.7378047146
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086662.0;76.8024205608;49.0874370289;55.7251374153;-54.2394706597
