sourcemac;timestamp;x_m;y_m;z_m;eta
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086138.5;52.4117597495;57.1157979879;67.4458455461;-53.7855426809
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086188.0;-39.5574581309;74.7674203441;8.59579191369;-60.9226438517
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086287.0;71.0287215622;65.8495138896;10.1551294175;-64.2826791016
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086302.0;70.0616706553;65.5462025904;14.2776440138;-58.50389682
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086306.5;78.3310360295;62.5736339334;15.0151451306;-59.7255992856
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086311.0;80.0272168699;60.2412922654;14.2494202341;-62.6383957965
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086323.0;107.913446049;35.6545208492;8.51799914204;-55.8081427746
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086335.0;97.3022026295;37.6466821553;11.6701776928;-59.9130414938
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086360.5;71.9951424828;57.2343528809;10.4739524853;-58.7450208698
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086401.0;58.7713326117;36.3414224658;2.76009596004;-59.3491903693
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086476.0;84.398965572;29.7265894613;18.3041653596;-62.0406811975
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086488.0;98.3925920169;33.2591509543;11.9999492247;-56.7322600917
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086497.0;99.067287783;31.4610675909;12.0000002803;-61.3909339575
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086512.0;102.345419052;23.5141245655;12.9959956174;-55.8676982377
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086518.0;101.941655923;-1.3757338995;11.9998177274;-57.2893949768
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086530.0;100.978738644;24.0522408201;12.000081666;-59.6538306235
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086533.0;101.30206016;12.6117619646;12.0001264183;-57.5075771561
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086537.5;97.0511920633;23.7194995274;12.0006176585;-57.4353428301
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086545.0;100.620127653;24.8469868343;12.0000619049;-56.7545214919
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086554.0;104.023152125;26.7053182135;10.6413497875;-58.2363721014
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086587.0;60.1242982697;47.2619003106;23.999835196;-61.6390887845
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086591.5;63.8316894714;45.5384757151;45.8654068521;-59.0063195723
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086617.0;71.8669081745;27.1833790053;24.6206899423;-62.1279269512
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086644.0;65.3961506732;13.7281386614;8.48245830031;-59.4545071669
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086653.0;69.1947747061;7.58550446301;1.06524776761;-56.1974336288
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086662.0;75.6312831762;47.6251114089;49.234790571;-59.913175188
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086669.5;61.4599436687;37.7472698692;24.0163181072;-59.4812340326
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086686.0;100.705804847;24.6964075127;11.1076502566;-62.0947767309
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086707.0;84.5289836969;5.21269740186;22.8130811537;-56.2080752091
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086731.0;98.4952704903;-15.4873354213;12.0000693297;-55.8012368623
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086735.5;101.37894222;-5.81055734181;12.202518208;-58.5405521327
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086740.0;101.13224888;-17.4497440706;12.3501706379;-62.8004185806
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086764.0;100.567572909;-25.3706889898;11.9999994711;-61.2666391451
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086773.0;80.9287192069;-57.3789937491;11.9996466946;-53.529793477
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086780.5;87.1661570173;-43.1966695838;14.4340343976;-55.5379921943
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086785.0;90.0937427496;-47.3166877996;12.1262609609;-57.912571711
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086788.0;80.7962859866;-28.2077009029;11.989570999;-59.7558654845
