sourcemac;timestamp;x_m;y_m;z_m;eta
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086138;-0.00117554250358;175.594107904;11.0780107875;-25.1505421297
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086148;61.9458265646;110.494225188;50.0537073689;-25.9848612969
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086188;-41.8172130305;87.2499162478;8.59125874167;-44.5076391645
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086208;-16.9678412158;61.9157871969;-0.473737186367;-40.7673177701
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086238;0.372556959507;79.5966614492;8.75311138053;-38.9901445391
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086283;68.9492959807;65.8634558851;6.83120696578;-48.8816811299
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086298;25.7792518023;58.2536145686;11.1940785177;-29.9657828302
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086303;72.2626910511;63.0392306994;25.1377171107;-43.4983437893
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086308;81.5504752537;62.4973905682;16.4239855697;-47.9953237108
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086313;82.617529517;57.826221384;6.59620170777;-50.8261986307
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086318;70.1782446751;36.8009490051;16.6012568529;-37.1991852406
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086323;132.874238971;15.276767324;7.81149919739;-27.6177128566
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086328;77.9814899002;67.0228011422;13.3928793051;-47.5419133339
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086333;106.235797328;36.7424826336;7.13564490136;-38.5514812711
