sourcemac;timestamp;x_m;y_m;z_m;eta
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086138.5;47.1223518563;61.2742089404;49.5437232027;-60.3937393841
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086188.0;-38.4682020197;73.3871296862;10.2279454051;-65.0059707093
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086287.0;71.3125045219;65.888835292;11.1897123981;-67.5897390062
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086302.0;70.6231412087;66.0786003819;14.7703214275;-61.8931421358
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086306.5;79.0555211492;61.6484400348;15.0051351835;-62.8060041705
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086311.0;79.9790009996;60.1768154464;14.7414791619;-65.7030021629
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086323.0;102.631697482;38.1929565885;9.72864323159;-61.253258512
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086335.0;96.3010590351;39.1627463015;11.8219300034;-64.0149397686
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086360.5;72.6925719604;57.0448553447;10.4125988982;-63.3345792894
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086401.0;59.6077392237;34.9262483234;7.74880727565;-64.2765160483
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086476.0;86.5691438898;30.8391050561;18.0612265495;-66.0421115641
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086488.0;98.740552576;32.2956823771;11.9999936758;-60.3257525977
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086497.0;99.3362912068;30.5705899638;11.999999915;-65.096322726
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086512.0;102.225392194;22.9866979316;12.8336235345;-58.8948444229
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086518.0;101.869795806;-3.4439454754;12.0000016175;-61.465227359
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086530.0;100.955041056;23.9614179104;11.9999626435;-62.7397328161
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086533.0;101.856895175;14.1569969972;12.0001463472;-61.6838322228
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086537.5;100.595822265;25.1415057489;12.0000000551;-61.7274026641
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086545.0;100.599969814;25.2492395486;12.000021835;-60.267569875
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086554.0;100.772341384;26.9520249439;11.8192741805;-62.8213073615
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086587.0;62.0773633931;43.4775714284;24.0000966769;-66.2547463511
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086591.5;62.553191904;44.592811918;34.7568505005;-64.5250586651
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086617.0;71.35063612;27.1465501309;24.6342923612;-65.8877993631
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086644.0;63.201838331;15.4091209012;10.8278245835;-64.1890718856
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086653.0;73.0302014953;10.5685962333;5.25302276052;-61.6195375228
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086662.0;74.123099155;45.9078620865;41.5595623036;-65.3872106625
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086669.5;60.1514460768;35.9257719091;24.0173888403;-63.4503178021
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086686.0;100.68500758;24.8151548406;11.1621863686;-65.1414985973
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086707.0;88.0925634166;5.89423896359;20.5385775686;-61.102337295
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086731.0;100.803462627;-15.1014690062;11.9999976315;-59.7246767603
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086735.5;101.674844626;-5.76827781996;12.0500515906;-62.419922351
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086740.0;101.632614959;-17.5225749135;12.0937458229;-66.5455238072
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086764.0;100.316949701;-26.4018112152;11.9999998334;-64.5180659957
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086773.0;85.9308691123;-52.4783538083;11.9999590657;-59.1673450641
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086780.5;90.9987246052;-45.3427193267;12.329930046;-60.0936006264
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086785.0;89.5136700486;-48.2702646378;12.071466303;-61.5196128217
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086788.0;84.125553946;-30.6138859295;11.9995328086;-64.3964805738
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086821.0;82.9608180865;-44.8962609466;18.1404267773;-64.8059989487
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086830.0;84.0849299002;-48.1577415041;15.3663627779;-65.601469928
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086833.0;73.1318913474;-46.4756340518;21.3685467533;-66.58562864
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086845.0;76.2963492327;-51.5276769193;17.9279017968;-66.6060611715
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086854.0;79.5205997297;-49.9074982439;17.1178345433;-64.5078825274
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086857.0;78.3427235046;-50.6668235519;17.6228915851;-64.5977489734
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086861.5;84.0813859538;-38.7601419453;23.9999996693;-66.5442803665
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086866.0;82.5064919727;-43.351458105;23.6506677706;-67.7259269052
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086870.5;77.7202646949;-51.1246256388;17.532316014;-65.7962702704
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086878.0;62.894008783;-51.6251158016;9.38646611982;-64.7116317521
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086882.5;78.5393145455;-50.3874150618;17.9532004482;-63.2651367279
