sourcemac;timestamp;x_m;y_m;z_m;eta
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086128;-20.5684265253;114.885137275;-20.1029961174;-39.6802509946
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086143;42.6761982762;37.0076496603;46.1061484879;-37.0588182774
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086158;-21.8516771038;78.1202907654;19.5515412871;-48.7578535076
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086173;-37.3590461664;91.3369856979;-26.0025996536;-41.9878107865
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086188;-41.4481656539;87.5940561009;9.79618193378;-49.7331700768
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086203;-15.7244234991;62.3919387206;0.429202653163;-46.426188002
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086218;-36.5348333351;58.5521192487;42.3943327203;-40.5546147785
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086233;2.26417751881;79.4464855967;9.76100599713;-45.2913179532
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086248;26.8209022872;83.7480858537;12.5172531888;-47.6560483077
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086278;65.5297594828;61.0846718108;3.35898963087;-49.9890662392
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086293;84.2367703942;71.2005463576;20.474256816;-47.2034039753
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086308;84.7893598231;66.7721328507;35.6972669674;-43.7883057385
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086323;123.134086778;84.5165528785;-41.5549741449;-32.941015899
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086338;57.1764721828;71.6014854065;11.9997601688;-37.4619048035
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086353;56.8327076976;58.3070691448;-0.284477753283;-42.142347404
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086368;81.6567461919;20.5653624222;29.3228391527;-49.3649460336
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086383;68.1684527727;32.5793111902;25.0540624206;-54.7864241645
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086398;74.976629115;3.72280058779;110.604727663;-34.6917758585
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086413;55.9403771118;47.7477293812;15.048402713;-47.7294908757
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086443;83.9048561715;1.37102628054;19.9251963559;-43.997902755
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086458;72.6670385017;38.8110503768;29.7477023421;-50.0112784896
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086473;89.7180044698;44.8011403979;5.2238413588;-47.2558230764
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086488;105.73561019;46.8366253885;12.0006434678;-45.0114873723
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086503;114.253966177;35.7693754829;22.6297993447;-40.6462191877
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086518;88.0355178725;13.0242870668;11.9986016845;-45.3342495513
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086533;119.53684517;22.7340809645;12.0009706024;-44.3029253432
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086548;153.493527378;30.8277015506;-14.6745859574;-36.2674721481
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086563;66.6398512635;54.3793788779;-23.3003951629;-40.0193551665
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086578;68.7568114772;36.8902241869;61.0208848711;-42.7546669366
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086593;88.4501736287;55.1649137493;54.5800401578;-43.1545017885
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086608;70.0574043899;1.70275241306;4.2658192202;-42.1104980997
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086623;61.1307997868;39.3303389007;77.6266996903;-38.1314213738
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086638;64.1275669404;35.0164700477;-5.10589766761;-44.7536703975
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086653;164.518447081;159.238716505;113.324167169;-28.9462835393
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086668;71.8934786315;24.7171407014;-1.23588142587;-40.940243562
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086683;80.7888886665;36.4150949074;-33.9368306563;-41.1213590745
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086698;82.9346969423;24.7222946362;20.9303057108;-42.4256284515
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086713;113.126837621;18.2243295681;40.1712854077;-40.8785719418
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086728;91.0034741675;-18.8250921666;18.4858508277;-47.1055881908
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086743;96.5277311087;-22.6839609693;14.2103010124;-47.8136986221
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086758;64.9814514233;-21.8945245802;49.8891570878;-38.2645579182
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086773;83.9790091988;-44.0791447755;15.1956972521;-45.3209373987
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086788;62.4529450048;-45.3774983474;83.7938629167;-36.9327512914
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086818;99.8151261574;-35.0751246031;1.78575791796;-44.8112829334
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086833;82.481514012;-83.7660305066;45.9189933628;-40.8500683807
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086848;77.1053910611;-29.7528996969;-24.2019578371;-41.5206884577
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086863;77.6109968874;-52.3387111206;13.2508647526;-50.6784808131
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086878;73.6054167722;-49.1729734828;16.9857636949;-52.9889945867
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086893;76.1731125446;-46.869218517;15.6857237207;-51.1145253166
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086908;75.2133609419;-53.2150591077;15.9637530134;-50.6633439412
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086923;71.1135437022;-51.5867005938;16.2101672022;-51.189312026
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086938;71.131789257;-49.7110298815;10.5305300721;-49.0058882731
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086953;79.0309521166;-37.2525444896;35.226055175;-48.225275248
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086968;74.3523745818;-51.1363161975;12.1736871097;-50.4671249617
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086983;76.8267708311;-50.5048705804;14.8398674564;-52.2062483534
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086998;86.774843643;-25.6245761884;24.8307262027;-45.8568654101
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087013;102.486703692;-30.2287892065;-19.5613555296;-39.2794819646
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087028;86.235156474;-79.5368773367;17.5568333865;-45.6635571234
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087043;51.1399401083;-57.6841895182;-10.6161169373;-42.9700808104
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087058;72.6202151977;-49.6443427588;-0.830325096035;-46.1985681783
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087073;49.5638184338;-61.141310502;-0.61372086945;-46.5491158208
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087088;36.0128606982;-78.989711581;19.8693252944;-46.8605100411
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087103;17.0742442863;-48.3949750435;24.0607487037;-41.5803040678
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087118;4.16651937168;-32.7710454928;12.003884829;-40.3360392316
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087133;-13.9523762991;-95.3842184967;-12.1263915013;-40.4847882118
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087148;-28.8208574151;-38.2001192218;74.5466534822;-34.8493268495
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087163;-50.3824434164;-54.6640663073;16.3093772284;-45.8269697352
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087178;-82.0342092461;-84.4418458257;19.9851191869;-42.6114368924
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087193;-51.9654090557;-29.9603082692;0.365252799537;-42.719896498
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087208;-94.808599512;-49.6183744497;-9.02833102099;-43.2339611065
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087223;-80.9868186022;-36.5190203391;-17.7974293769;-41.9663803184
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087238;-64.464084827;-68.7867639644;-100.471406069;-29.7680538994
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087253;-43.0402481231;-58.5389683254;-34.376922487;-38.0095822552
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087268;-100.555508212;-80.2166469177;14.0169995758;-40.010908273
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087283;-80.9986863253;-79.799376703;-24.2164236311;-40.5224807216
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087298;-109.542841938;-77.5664536187;41.3675301219;-40.0732515955
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087313;-114.451674085;-145.384153181;-120.862746429;-28.2682315431
