sourcemac;timestamp;x_m;y_m;z_m;eta
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086128;-20.5095583613;94.2220488641;1.83314615342;-64.8360110969
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086143;8.36228222523;58.4829239672;20.7164149645;-65.1425024866
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086158;-23.4694392485;74.0166828955;18.9571776951;-65.8018389821
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086173;-40.5754223759;94.4720403796;-9.82859593117;-64.4023929754
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086188;-38.7589577203;90.0057122285;12.1217887139;-66.1782324548
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086203;-11.6782996583;70.9195433341;8.4253809852;-66.0588644271
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086218;-22.3580138626;70.266423885;18.2640635718;-65.8091918487
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086233;11.1612396872;77.8765483369;11.3796981406;-65.2293986375
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086248;22.4846430135;79.7772216487;12.481779979;-64.2725460769
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086278;69.6274767139;62.7089405671;5.96278564657;-65.8680888462
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086293;77.3005809763;64.2006439076;18.5134747368;-66.1455500664
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086308;77.2564558755;62.8514424222;18.5315965983;-67.4232771554
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086323;110.238223204;75.6846749635;-17.2959497756;-59.1289065524
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086338;87.7977310619;51.6532047803;12.0000549071;-63.9143833666
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086353;57.7600446282;50.871351417;17.4128985068;-64.2805392542
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086368;79.5442103367;25.3096836026;22.322881481;-68.1310440964
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086383;64.534929405;32.6571231996;24.0000738116;-69.7618472269
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086398;66.3829467242;28.3203317056;57.631400847;-63.6854253671
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086413;59.2838548741;38.3353502442;23.6178579644;-67.9796761282
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086443;87.7988699911;12.9313551924;18.4665965563;-65.3547948135
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086458;64.3614221929;39.2072923479;23.5107574471;-68.1235408437
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086473;94.2256472672;41.0125928976;11.8814399665;-66.3554740936
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086488;97.7144558455;35.1536128;11.9999994595;-65.8623418656
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086503;100.979776729;23.5992055201;12.0000059125;-64.0130607997
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086518;97.6655334661;15.8548946907;11.9996735458;-64.4271369278
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086533;101.532513908;21.5920757777;11.99999981;-66.1421171082
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086548;125.006951399;27.7045778969;1.58445783105;-62.2906856062
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086563;77.3770764633;58.1279546556;-12.8028144731;-62.9642788299
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086578;67.3265931736;35.3065266794;33.4108792928;-66.9481205269
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086593;83.4050324652;50.2115760686;32.7016044261;-66.7163607401
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086608;70.2939376433;16.6585164432;16.6578769055;-65.1959724075
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086623;51.0827617982;21.7953573662;10.1564385427;-63.679969379
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086638;60.4722828958;36.7367874771;1.7050783847;-64.9098158621
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086653;127.992723807;94.9861385566;33.1070304814;-61.1834128962
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086668;70.2767655473;27.2355272731;8.23318805948;-61.3856323634
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086683;94.7544178451;34.3266036037;-7.62673430122;-66.3209768218
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086698;97.2667909734;27.9862579344;13.3864267606;-64.1736507696
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086713;109.180000654;12.6381387841;16.5181303653;-64.0124421928
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086728;98.0146940972;-21.4587927922;13.6220739064;-65.528206337
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086743;101.27099742;-18.5575035283;12.2352312736;-65.0195448559
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086758;66.4123241209;-27.5029455328;35.10343319;-61.6846311774
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086773;90.1713084679;-47.3544035691;12.082897905;-63.5470708748
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086788;73.5034434115;-44.9512011066;41.8428315247;-64.3678549971
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086818;91.6449470042;-47.1204094011;10.4534814703;-67.1680754909
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086833;80.318236506;-49.071381995;22.4259480591;-68.6215281091
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086848;75.7863964512;-33.4122092712;9.41658862504;-66.6530189868
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086863;77.8863688557;-50.8985078491;17.8493276574;-66.90119248
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086878;77.2312777972;-51.0005716866;18.1477564226;-68.3375110863
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086893;77.8514747295;-50.540861437;18.191512602;-65.6151491648
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086908;77.3882962455;-51.147972339;18.0387670995;-67.1854142887
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086923;77.0399856666;-51.2473458257;18.0504875133;-68.0947959432
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086938;76.7405547444;-52.5277831778;17.6616508702;-66.6304204944
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086953;78.4736510881;-41.5297619397;26.3670966633;-67.2603761396
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086968;77.6220614688;-51.2420033703;17.6622256627;-67.814593002
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086983;77.6071606094;-51.0293372056;17.9058217694;-68.3687270862
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086998;81.2794924347;-39.174795858;24.5228018643;-67.3559113824
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087013;90.5318733895;-50.519352777;16.6993114666;-66.195125364
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087028;73.1435302671;-62.3671563237;13.3692304583;-68.2858286351
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087043;49.782446989;-71.3081911841;8.35844325983;-65.0962288073
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518087058;74.3050479475;-61.4737076743;11.4212421174;-67.2163457124
