sourcemac;timestamp;x_m;y_m;z_m;eta
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086138;-10.7615510942;127.440689981;11.9866832366;-55.6177025982
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086148;28.3405799146;92.5985818213;22.6077663836;-55.8834270074
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086188;-40.1693672021;88.850225228;11.6281793886;-61.6360718242
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086208;-11.763166478;67.1898010169;4.75105001352;-60.4112385113
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086238;8.96014835901;78.4190800374;11.1245572759;-60.1754762803
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086283;71.0287215622;65.8495138896;10.1551294175;-64.2826791016
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086298;42.6984138697;71.6620464727;13.3765663157;-54.8627919771
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086303;73.6003696881;64.5495079574;19.6522919433;-61.1233154006
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086308;79.3888511877;60.9813870819;16.0637458473;-61.1479455373
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086313;81.825930035;55.4358119214;8.92717092266;-66.0882055162
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086318;75.9439852332;48.6228394201;13.731225185;-60.0920983486
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086323;107.913446049;35.6545208492;8.51799914204;-55.8081427746
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086328;72.9188714981;64.7219691043;13.3820581983;-64.0310373779
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086333;98.8071719123;39.3815913964;10.449457904;-59.3496406863
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086343;98.902348184;31.9014115792;12.0000091053;-60.7553788031
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086353;95.6317646438;41.6062803376;11.3959351447;-64.0775623819
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086358;57.3607096415;54.5678417627;11.2387810943;-58.4536520202
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086398;58.6455298591;34.6002818622;2.16303016922;-59.2869900848
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086403;63.2669643995;31.8344244875;23.9999082739;-65.0148335499
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086473;84.398965572;29.7265894613;18.3041653596;-62.0406811975
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086488;94.8737549125;35.5658382472;11.9998280254;-57.2477063816
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086493;98.7126758538;32.4957014245;11.9999998855;-61.8066220142
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086513;105.887314842;23.9166181544;15.7851757109;-57.1462370828
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086518;103.522823863;9.00692324617;11.9999049431;-57.9512984097
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086523;93.1032487411;13.8978829142;12.0009284042;-58.6526999711
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086528;101.47807276;22.4399311753;12.0001984511;-60.3060507184
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086533;98.6856592559;15.2142783043;11.9993589765;-57.0146111421
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086538;106.483888286;21.3864476558;12.0002754251;-61.2938981395
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086543;104.639402431;20.6960940182;11.9995609312;-58.589965343
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086553;104.023152125;26.7053182135;10.6413497875;-58.2363721014
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086563;73.6654194973;53.9573775131;9.54261351266;-58.2407906979
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086578;74.2239373379;11.7058807409;24.0166812394;-60.2414748728
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086588;62.7775803683;48.2272042787;20.0018974406;-61.1563865959
437aab3f88a56f32a428df1fc6b2c140bebd28cdf7601a767854c5b41e8d52c5;1518086608;94.4423210293;9.43507008684;5.4040250439;-55.4922823234
